text|label
முத்தலாக் மசோதாவுக்கு ஆதரவு அளிக்க காங். முடிவு?|அரசியல்
தென்னாப்பிரிக்காவில் இந்திய அணி சாதிக்கும்: ஜோதிடர் கணிப்பு|விளையாட்டு
தொழிலாளர்களுடன் பேச்சுவார்த்தை நடத்துங்கள்: முதல்வருக்கு கமல் கோரிக்கை|அரசியல்
“கம்பீரக் குரலுடன் களமிறங்குவார் விஜயகாந்த்” - விஜய பிரபாகரன்|தமிழ்நாடு
சாதனைக்கு நடுவே ஒரு வேதனை அவுட்!|விளையாட்டு
சொந்த நாட்டில் மண்ணை கவ்வியது ரஷ்யா - அரையிறுதியில் குரேஷியா|விளையாட்டு
“பணமதிப்பிழப்பு விவசாயிகளை மோசமாக பாதித்தது” - மத்திய விவசாய அமைச்சகம்|இந்தியா
“கஜா புயல் நிவாரண நிதிக்கு 87 கோடி நன்கொடை”- தமிழக அரசு |தமிழ்நாடு
துணை முதல்வர் பன்னீர்செல்வம் ஆஜராக ஆறுமுகசாமி ஆணையம் சம்மன்|தமிழ்நாடு
பெண் எம்எல்ஏக்கள் இல்லாத மிசோரம் சட்டப்பேரவை..!|இந்தியா
இந்திய கிரிக்கெட் வாரியத்துக்கு ரூ.14 கோடி: பாகிஸ்தானுக்கு ஐசிசி உத்தரவு|விளையாட்டு
